transaction_id,timestamp,store_id,customer_type,basket_type,items
9293,2024-10-09 03:52:18,4,casual_reader,study_set,textbook|notebook|highlighter
9294,2024-01-16 15:18:05,11,office_worker,study_set,textbook|notebook|highlighter
9295,2024-06-03 03:18:35,3,student,books,book|bookmark
9296,2024-07-02 21:01:23,6,student,books,book|bookmark|highlighter
9297,2024-07-21 20:37:50,6,student,notes,sticky_notes|pen|notebook
9298,2024-09-09 19:10:49,4,office_worker,journaling,diary|pen
9299,2024-08-20 02:54:34,8,casual_reader,mixed,book|notebook|pen
9300,2024-03-04 16:13:49,4,student,reading,novel|book|eraser
9301,2024-07-06 08:02:24,2,office_worker,office,planner|pen|bookmark
9302,2024-06-13 10:19:33,10,student,office,planner|pen
9303,2024-11-02 09:15:46,8,student,gift,novel|bookmark|gift_wrap
9304,2024-03-12 07:02:56,8,student,gift,novel|bookmark|gift_wrap
9305,2024-12-26 04:27:45,6,student,office,planner|pen
9306,2024-12-02 18:54:25,4,student,school,pencil|eraser|notebook
9307,2024-06-09 21:05:43,12,office_worker,mixed,book|notebook|pen
9308,2024-11-06 22:40:37,3,office_worker,school,pencil|eraser|notebook
9309,2024-08-23 13:42:42,9,student,gift,novel|bookmark|gift_wrap
9310,2024-12-06 07:53:25,1,student,study_set,textbook|notebook|highlighter|sticky_notes|book
9311,2024-04-16 21:34:56,5,office_worker,stationery,notebook|pen|highlighter
9312,2024-11-04 10:37:15,12,student,mixed,book|notebook|pen|sticky_notes
9313,2024-01-26 10:07:36,12,student,office,planner|pen
9314,2024-09-08 00:57:48,11,student,notes,sticky_notes|pen|notebook|highlighter
9315,2024-02-21 22:34:10,4,student,office,planner|pen
9316,2024-11-06 00:44:28,10,office_worker,mixed,book|notebook|pen
9317,2024-02-14 11:13:16,5,student,journaling,diary|pen
9318,2024-04-16 19:35:57,3,student,journaling,diary|pen
9319,2024-05-03 17:32:11,9,office_worker,books,book|bookmark
9320,2024-05-07 19:07:06,6,student,journaling,diary|pen
9321,2024-02-02 01:50:21,3,office_worker,stationery,notebook|pen|highlighter|book
9322,2024-02-26 02:34:23,7,student,mixed,book|notebook|pen|bookmark
9323,2024-03-29 15:57:37,1,office_worker,office,planner|pen
9324,2024-09-18 22:38:02,3,student,mixed,book|notebook|pen
9325,2024-11-17 17:24:31,7,student,study_set,textbook|notebook|highlighter|eraser
9326,2024-12-12 21:24:34,1,student,study_set,textbook|notebook|highlighter
9327,2024-03-16 04:45:18,12,office_worker,stationery,notebook|pen|highlighter|book
9328,2024-10-21 02:27:57,9,student,mixed,book|notebook|pen|bookmark
9329,2024-08-04 12:22:59,3,student,office,planner|pen
9330,2024-06-06 05:55:03,6,student,notes,sticky_notes|pen|notebook|bookmark
9331,2024-02-25 16:07:47,6,student,mixed,book|notebook|pen|eraser|sticky_notes
9332,2024-07-29 08:15:37,9,student,books,book|bookmark|highlighter
9333,2024-10-13 14:28:28,11,casual_reader,notes,sticky_notes|pen|notebook
9334,2024-12-25 21:47:19,12,student,reading,novel|book
9335,2024-07-29 20:02:02,8,student,gift,novel|bookmark|gift_wrap
9336,2024-01-23 17:11:38,7,student,reading,novel|book
9337,2024-07-28 01:16:37,7,office_worker,study_set,textbook|notebook|highlighter
9338,2024-11-22 08:29:37,7,student,books,book|bookmark
9339,2024-06-27 23:26:56,10,student,notes,sticky_notes|pen|notebook
9340,2024-12-05 21:59:54,12,office_worker,mixed,book|notebook|pen|sticky_notes
9341,2024-09-28 12:44:52,1,office_worker,study_set,textbook|notebook|highlighter
9342,2024-08-04 05:37:20,4,casual_reader,stationery,notebook|pen|highlighter|bookmark|eraser
9343,2024-11-15 00:07:18,10,student,mixed,book|notebook|pen|bookmark
9344,2024-02-02 23:21:09,11,student,mixed,book|notebook|pen
9345,2024-12-24 17:07:57,5,student,school,pencil|eraser|notebook
9346,2024-04-17 14:35:05,9,office_worker,books,book|bookmark
9347,2024-09-05 20:50:08,9,student,journaling,diary|pen
9348,2024-06-29 20:06:12,4,student,reading,novel|book|highlighter
9349,2024-05-17 05:36:15,2,student,study_set,textbook|notebook|highlighter|bookmark
9350,2024-04-25 02:38:23,5,office_worker,stationery,notebook|pen|highlighter
9351,2024-08-28 07:10:19,7,student,gift,novel|bookmark|gift_wrap
9352,2024-10-02 16:39:28,1,student,journaling,diary|pen|eraser|book
9353,2024-09-24 20:31:58,11,casual_reader,mixed,book|notebook|pen
9354,2024-09-01 12:07:59,7,student,study_set,textbook|notebook|highlighter
9355,2024-01-30 03:07:17,9,student,stationery,notebook|pen|highlighter
9356,2024-11-27 18:54:25,1,office_worker,school,pencil|eraser|notebook
9357,2024-03-09 19:46:36,5,student,books,book|bookmark
9358,2024-12-22 03:10:50,6,student,mixed,book|notebook|pen
9359,2024-12-23 22:17:20,8,casual_reader,journaling,diary|pen|sticky_notes
9360,2024-11-29 18:25:11,4,casual_reader,gift,novel|bookmark|gift_wrap
9361,2024-12-30 16:37:55,9,student,notes,sticky_notes|pen|notebook|book
9362,2024-04-15 07:49:37,9,casual_reader,books,book|bookmark|highlighter
9363,2024-11-24 23:58:48,10,office_worker,books,book|bookmark
9364,2024-09-29 03:08:18,12,student,gift,novel|bookmark|gift_wrap
9365,2024-08-05 16:30:14,3,office_worker,school,pencil|eraser|notebook|highlighter
9366,2024-01-01 11:56:15,6,student,books,book|bookmark
9367,2024-09-19 00:07:46,10,office_worker,gift,novel|bookmark|gift_wrap
9368,2024-08-16 11:36:09,12,office_worker,notes,sticky_notes|pen|notebook
9369,2024-03-24 13:57:36,11,office_worker,reading,novel|book
9370,2024-08-22 04:01:12,12,student,school,pencil|eraser|notebook
9371,2024-08-08 15:20:19,4,student,stationery,notebook|pen|highlighter|bookmark
9372,2024-08-31 21:16:53,1,casual_reader,gift,novel|bookmark|gift_wrap
9373,2024-09-14 13:15:23,10,casual_reader,study_set,textbook|notebook|highlighter
9374,2024-11-13 05:33:15,6,student,mixed,book|notebook|pen
9375,2024-03-08 22:22:43,12,student,gift,novel|bookmark|gift_wrap|book
9376,2024-04-16 06:38:03,11,student,journaling,diary|pen
9377,2024-03-28 19:55:21,10,student,books,book|bookmark
9378,2024-06-17 02:36:33,11,student,books,book|bookmark
9379,2024-02-08 19:33:13,11,student,office,planner|pen
9380,2024-03-27 13:50:40,6,casual_reader,mixed,book|notebook|pen
9381,2024-06-15 21:19:47,4,student,stationery,notebook|pen|highlighter
9382,2024-02-16 11:18:22,10,student,notes,sticky_notes|pen|notebook|eraser
9383,2024-01-27 16:33:47,1,office_worker,school,pencil|eraser|notebook
9384,2024-09-04 04:09:29,7,student,stationery,notebook|pen|highlighter
9385,2024-12-07 11:06:53,3,office_worker,office,planner|pen
9386,2024-12-09 10:49:54,11,student,journaling,diary|pen
9387,2024-02-26 18:26:31,5,casual_reader,gift,novel|bookmark|gift_wrap
9388,2024-07-14 11:10:51,5,student,school,pencil|eraser|notebook
9389,2024-12-15 07:12:23,12,casual_reader,reading,novel|book|bookmark
9390,2024-01-16 03:01:18,8,student,journaling,diary|pen
9391,2024-06-07 19:17:49,12,casual_reader,reading,novel|book|sticky_notes
9392,2024-10-15 10:10:29,12,casual_reader,books,book|bookmark
9393,2024-06-18 02:01:09,2,student,mixed,book|notebook|pen|eraser
9394,2024-02-29 02:59:01,9,student,study_set,textbook|notebook|highlighter
9395,2024-07-30 08:20:11,5,student,office,planner|pen|eraser
9396,2024-01-27 03:46:14,5,office_worker,journaling,diary|pen
9397,2024-08-05 19:06:25,12,student,gift,novel|bookmark|gift_wrap|eraser
9398,2024-07-08 23:10:40,2,student,office,planner|pen
9399,2024-10-23 21:25:42,11,student,stationery,notebook|pen|highlighter
9400,2024-03-17 08:49:48,6,student,notes,sticky_notes|pen|notebook
9401,2024-06-22 18:48:20,9,office_worker,journaling,diary|pen
9402,2024-06-28 19:13:36,8,student,stationery,notebook|pen|highlighter|bookmark
9403,2024-08-31 00:27:45,2,office_worker,journaling,diary|pen|eraser
9404,2024-06-24 10:44:54,3,casual_reader,school,pencil|eraser|notebook
9405,2024-06-03 13:45:48,2,office_worker,reading,novel|book
9406,2024-11-29 02:51:35,3,student,notes,sticky_notes|pen|notebook
9407,2024-02-21 18:27:26,2,office_worker,notes,sticky_notes|pen|notebook
9408,2024-02-23 06:25:15,10,student,office,planner|pen
9409,2024-10-05 10:28:14,1,casual_reader,mixed,book|notebook|pen
9410,2024-07-02 02:24:01,1,casual_reader,office,planner|pen
9411,2024-02-20 00:29:33,8,student,reading,novel|book|bookmark
9412,2024-04-29 17:10:47,7,casual_reader,stationery,notebook|pen|highlighter
9413,2024-06-25 16:03:55,6,casual_reader,study_set,textbook|notebook|highlighter
9414,2024-07-05 11:08:14,11,student,reading,novel|book
9415,2024-11-02 18:51:40,5,student,mixed,book|notebook|pen
9416,2024-04-17 17:28:31,4,casual_reader,study_set,textbook|notebook|highlighter
9417,2024-03-31 11:53:12,8,office_worker,books,book|bookmark
9418,2024-02-12 09:28:35,12,casual_reader,study_set,textbook|notebook|highlighter
9419,2024-03-24 18:35:12,7,office_worker,reading,novel|book
9420,2024-01-09 19:44:52,2,casual_reader,reading,novel|book|bookmark
9421,2024-02-21 18:59:19,3,student,notes,sticky_notes|pen|notebook
9422,2024-04-29 04:06:16,2,student,study_set,textbook|notebook|highlighter|eraser
9423,2024-04-02 02:23:59,7,office_worker,school,pencil|eraser|notebook
9424,2024-01-13 21:00:39,9,student,office,planner|pen
9425,2024-05-30 18:41:57,10,office_worker,mixed,book|notebook|pen|eraser|sticky_notes
9426,2024-11-16 15:11:49,4,casual_reader,books,book|bookmark
9427,2024-12-30 17:06:01,9,casual_reader,stationery,notebook|pen|highlighter
9428,2024-09-14 03:15:52,10,student,office,planner|pen
9429,2024-03-31 08:20:05,9,student,journaling,diary|pen
9430,2024-12-12 03:06:07,3,casual_reader,gift,novel|bookmark|gift_wrap
9431,2024-05-17 08:26:40,6,student,mixed,book|notebook|pen
9432,2024-05-07 22:51:17,10,office_worker,stationery,notebook|pen|highlighter|bookmark
9433,2024-01-25 19:58:04,7,office_worker,office,planner|pen|bookmark
9434,2024-05-17 11:20:55,1,casual_reader,study_set,textbook|notebook|highlighter
9435,2024-06-09 18:32:21,7,student,journaling,diary|pen|sticky_notes
9436,2024-01-05 07:18:01,9,office_worker,journaling,diary|pen
9437,2024-01-15 00:48:21,9,office_worker,stationery,notebook|pen|highlighter
9438,2024-06-27 22:03:09,6,casual_reader,gift,novel|bookmark|gift_wrap|sticky_notes|book
9439,2024-12-17 11:47:50,8,student,mixed,book|notebook|pen
9440,2024-01-12 16:56:15,10,student,gift,novel|bookmark|gift_wrap
9441,2024-01-03 10:14:48,10,student,school,pencil|eraser|notebook|bookmark
9442,2024-07-29 16:26:31,8,student,journaling,diary|pen
9443,2024-10-08 04:50:55,12,student,reading,novel|book|bookmark
9444,2024-05-24 22:48:00,6,student,office,planner|pen|sticky_notes
9445,2024-08-07 12:58:50,1,student,books,book|bookmark
9446,2024-01-20 19:55:56,1,student,mixed,book|notebook|pen
9447,2024-05-18 10:02:36,11,student,notes,sticky_notes|pen|notebook
9448,2024-12-29 05:57:11,10,student,school,pencil|eraser|notebook
9449,2024-05-31 09:14:31,10,office_worker,notes,sticky_notes|pen|notebook
9450,2024-02-17 20:43:26,7,student,reading,novel|book|bookmark|highlighter
9451,2024-11-18 08:31:28,3,student,mixed,book|notebook|pen
9452,2024-11-10 03:49:33,1,student,mixed,book|notebook|pen
9453,2024-06-15 09:05:26,4,office_worker,gift,novel|bookmark|gift_wrap
9454,2024-06-07 09:02:49,2,student,gift,novel|bookmark|gift_wrap
9455,2024-07-28 03:36:40,12,student,notes,sticky_notes|pen|notebook
9456,2024-10-25 00:19:12,2,student,gift,novel|bookmark|gift_wrap
9457,2024-12-26 21:56:35,11,student,office,planner|pen|eraser
9458,2024-02-17 07:50:31,5,student,stationery,notebook|pen|highlighter
9459,2024-04-23 00:16:32,4,office_worker,reading,novel|book
9460,2024-03-18 18:12:22,7,student,school,pencil|eraser|notebook
9461,2024-06-27 12:05:23,6,office_worker,stationery,notebook|pen|highlighter
9462,2024-01-23 19:05:21,9,student,notes,sticky_notes|pen|notebook
9463,2024-11-30 16:54:16,10,student,journaling,diary|pen|sticky_notes
9464,2024-08-15 03:28:10,12,student,journaling,diary|pen
9465,2024-02-11 13:13:55,12,student,study_set,textbook|notebook|highlighter
9466,2024-05-22 18:06:56,1,office_worker,journaling,diary|pen
9467,2024-09-17 01:21:04,8,casual_reader,books,book|bookmark
9468,2024-12-11 09:19:06,11,student,school,pencil|eraser|notebook|bookmark
9469,2024-02-05 17:31:19,6,student,mixed,book|notebook|pen
9470,2024-04-27 16:05:02,2,student,books,book|bookmark
9471,2024-10-11 12:03:02,7,office_worker,stationery,notebook|pen|highlighter|eraser
9472,2024-07-04 12:52:42,12,student,office,planner|pen
9473,2024-08-23 03:52:23,10,office_worker,gift,novel|bookmark|gift_wrap|eraser
9474,2024-11-04 09:16:32,9,casual_reader,study_set,textbook|notebook|highlighter
9475,2024-10-26 05:49:24,3,student,journaling,diary|pen|sticky_notes
9476,2024-05-15 17:46:43,7,office_worker,mixed,book|notebook|pen
9477,2024-05-19 03:45:50,4,office_worker,books,book|bookmark
9478,2024-10-17 05:22:51,2,casual_reader,journaling,diary|pen
9479,2024-05-17 07:10:08,11,student,mixed,book|notebook|pen|bookmark|sticky_notes
9480,2024-03-23 01:21:14,4,student,books,book|bookmark
9481,2024-02-26 22:40:10,3,student,school,pencil|eraser|notebook
9482,2024-01-04 00:53:03,3,casual_reader,stationery,notebook|pen|highlighter|bookmark
9483,2024-09-26 09:50:35,3,casual_reader,mixed,book|notebook|pen|eraser
9484,2024-03-27 06:12:50,9,student,study_set,textbook|notebook|highlighter
9485,2024-03-06 10:34:40,9,student,books,book|bookmark
9486,2024-07-22 20:40:47,4,office_worker,stationery,notebook|pen|highlighter
9487,2024-02-19 04:51:11,12,student,notes,sticky_notes|pen|notebook
9488,2024-08-09 21:48:27,10,student,books,book|bookmark
9489,2024-12-10 05:42:41,3,casual_reader,books,book|bookmark
9490,2024-04-17 23:53:37,7,student,stationery,notebook|pen|highlighter
9491,2024-09-18 00:43:58,4,student,notes,sticky_notes|pen|notebook|eraser
9492,2024-11-21 01:09:02,2,office_worker,stationery,notebook|pen|highlighter
9493,2024-08-17 18:46:28,6,student,study_set,textbook|notebook|highlighter
9494,2024-01-20 06:10:40,3,student,notes,sticky_notes|pen|notebook
9495,2024-04-25 21:18:13,1,student,stationery,notebook|pen|highlighter
9496,2024-11-05 11:50:09,1,office_worker,school,pencil|eraser|notebook
9497,2024-06-03 14:08:09,12,casual_reader,school,pencil|eraser|notebook
9498,2024-06-08 14:09:36,9,student,school,pencil|eraser|notebook
9499,2024-05-29 15:50:57,11,student,school,pencil|eraser|notebook
9500,2024-06-25 22:46:47,11,casual_reader,reading,novel|book|sticky_notes
9501,2024-04-27 00:55:26,12,student,stationery,notebook|pen|highlighter
9502,2024-03-28 05:21:32,6,student,school,pencil|eraser|notebook
9503,2024-07-31 02:17:52,11,student,mixed,book|notebook|pen
9504,2024-06-23 23:28:24,1,casual_reader,mixed,book|notebook|pen
9505,2024-12-13 08:20:30,6,student,study_set,textbook|notebook|highlighter|eraser
9506,2024-10-08 18:08:28,9,casual_reader,study_set,textbook|notebook|highlighter
9507,2024-10-06 10:25:10,8,student,journaling,diary|pen
9508,2024-04-23 08:46:02,10,casual_reader,stationery,notebook|pen|highlighter
9509,2024-10-10 18:35:28,3,student,study_set,textbook|notebook|highlighter
9510,2024-03-13 09:43:01,3,office_worker,mixed,book|notebook|pen
9511,2024-09-22 00:32:07,11,casual_reader,journaling,diary|pen|bookmark|sticky_notes
9512,2024-11-27 03:01:11,2,student,stationery,notebook|pen|highlighter|sticky_notes
9513,2024-09-19 11:16:11,8,student,books,book|bookmark
9514,2024-09-30 09:43:38,5,student,study_set,textbook|notebook|highlighter
9515,2024-06-20 16:33:32,1,casual_reader,reading,novel|book
9516,2024-04-04 09:32:50,8,office_worker,school,pencil|eraser|notebook|bookmark
9517,2024-11-20 13:01:17,9,casual_reader,books,book|bookmark
9518,2024-07-09 11:35:10,5,office_worker,journaling,diary|pen
9519,2024-02-29 13:07:15,4,student,stationery,notebook|pen|highlighter|eraser
9520,2024-08-06 20:37:53,4,office_worker,journaling,diary|pen
9521,2024-11-14 05:33:36,2,office_worker,mixed,book|notebook|pen
9522,2024-03-25 10:33:51,1,office_worker,school,pencil|eraser|notebook
9523,2024-12-25 19:52:55,11,student,journaling,diary|pen|highlighter
9524,2024-10-21 21:34:23,3,office_worker,study_set,textbook|notebook|highlighter|eraser
9525,2024-08-22 14:14:20,12,casual_reader,gift,novel|bookmark|gift_wrap
9526,2024-06-20 10:37:49,4,casual_reader,stationery,notebook|pen|highlighter|bookmark
9527,2024-12-15 08:02:07,6,office_worker,books,book|bookmark
9528,2024-08-14 07:14:32,8,student,stationery,notebook|pen|highlighter
9529,2024-05-01 12:35:39,4,office_worker,stationery,notebook|pen|highlighter
9530,2024-09-03 20:31:28,11,casual_reader,stationery,notebook|pen|highlighter|sticky_notes
9531,2024-04-13 20:34:38,1,student,school,pencil|eraser|notebook|sticky_notes|highlighter
9532,2024-07-13 22:43:34,9,student,study_set,textbook|notebook|highlighter
9533,2024-03-09 23:35:24,11,student,stationery,notebook|pen|highlighter
9534,2024-07-30 06:21:20,3,student,reading,novel|book
9535,2024-03-31 22:09:12,12,casual_reader,office,planner|pen
9536,2024-03-05 09:08:42,9,office_worker,reading,novel|book
9537,2024-10-01 17:32:45,3,casual_reader,journaling,diary|pen|bookmark
9538,2024-07-24 00:53:16,12,office_worker,books,book|bookmark
9539,2024-08-05 10:34:33,1,office_worker,reading,novel|book|bookmark
9540,2024-12-19 21:39:20,5,office_worker,stationery,notebook|pen|highlighter
9541,2024-11-19 03:06:39,4,student,office,planner|pen|sticky_notes
9542,2024-11-01 07:08:58,7,student,notes,sticky_notes|pen|notebook
9543,2024-10-30 06:29:14,12,student,notes,sticky_notes|pen|notebook|highlighter
9544,2024-08-25 15:14:51,7,student,reading,novel|book
9545,2024-09-16 02:09:14,1,office_worker,study_set,textbook|notebook|highlighter
9546,2024-04-19 22:54:02,6,office_worker,study_set,textbook|notebook|highlighter|bookmark
9547,2024-05-27 11:43:01,12,student,journaling,diary|pen
9548,2024-07-08 11:06:50,10,student,notes,sticky_notes|pen|notebook
9549,2024-11-27 14:21:34,9,casual_reader,journaling,diary|pen|sticky_notes
9550,2024-05-02 19:06:05,10,student,office,planner|pen
9551,2024-01-30 14:39:16,10,student,books,book|bookmark
9552,2024-10-07 07:27:50,1,student,office,planner|pen
9553,2024-09-25 17:39:05,12,student,gift,novel|bookmark|gift_wrap
9554,2024-10-17 04:35:06,10,student,office,planner|pen
9555,2024-06-10 20:19:29,8,student,study_set,textbook|notebook|highlighter
9556,2024-12-29 19:06:55,9,student,notes,sticky_notes|pen|notebook
9557,2024-03-08 22:53:33,5,student,stationery,notebook|pen|highlighter
9558,2024-04-14 23:22:14,1,casual_reader,stationery,notebook|pen|highlighter
9559,2024-06-06 01:11:33,9,office_worker,journaling,diary|pen
9560,2024-10-26 17:25:38,11,casual_reader,school,pencil|eraser|notebook
9561,2024-06-08 21:32:33,7,office_worker,school,pencil|eraser|notebook
9562,2024-10-08 16:06:51,3,office_worker,books,book|bookmark
9563,2024-09-22 15:42:06,3,office_worker,study_set,textbook|notebook|highlighter
9564,2024-06-30 03:10:00,8,casual_reader,school,pencil|eraser|notebook
9565,2024-06-04 06:29:13,12,student,books,book|bookmark|eraser
9566,2024-03-26 12:49:12,11,student,stationery,notebook|pen|highlighter|bookmark
9567,2024-02-10 13:53:18,2,student,mixed,book|notebook|pen
9568,2024-06-14 04:25:34,10,student,books,book|bookmark
9569,2024-09-01 22:27:54,8,office_worker,gift,novel|bookmark|gift_wrap|book
9570,2024-10-19 08:53:24,12,student,gift,novel|bookmark|gift_wrap|eraser
9571,2024-12-02 02:47:39,1,student,books,book|bookmark
9572,2024-03-02 08:52:14,10,student,gift,novel|bookmark|gift_wrap
9573,2024-11-07 22:42:08,6,office_worker,mixed,book|notebook|pen|eraser
9574,2024-08-25 14:28:39,2,casual_reader,study_set,textbook|notebook|highlighter
9575,2024-03-19 22:07:46,6,student,school,pencil|eraser|notebook
9576,2024-07-04 11:14:23,3,casual_reader,gift,novel|bookmark|gift_wrap
9577,2024-06-24 23:11:56,5,office_worker,mixed,book|notebook|pen
9578,2024-05-15 22:15:15,12,office_worker,office,planner|pen|eraser
9579,2024-05-08 05:40:26,11,student,books,book|bookmark
9580,2024-12-21 20:40:36,2,casual_reader,office,planner|pen|eraser
9581,2024-01-09 02:51:31,8,student,journaling,diary|pen|sticky_notes
9582,2024-02-11 01:13:04,7,office_worker,gift,novel|bookmark|gift_wrap
9583,2024-10-08 02:23:40,7,student,office,planner|pen
9584,2024-09-26 22:43:48,7,student,journaling,diary|pen
9585,2024-08-01 16:50:56,11,office_worker,journaling,diary|pen|book
9586,2024-10-19 03:14:12,6,student,stationery,notebook|pen|highlighter|eraser
9587,2024-06-13 07:44:42,9,student,notes,sticky_notes|pen|notebook|bookmark
9588,2024-10-27 04:43:54,8,casual_reader,mixed,book|notebook|pen|bookmark
9589,2024-05-02 07:04:53,3,student,stationery,notebook|pen|highlighter|sticky_notes
9590,2024-02-21 06:10:46,10,student,notes,sticky_notes|pen|notebook|eraser
9591,2024-10-22 08:52:09,10,office_worker,school,pencil|eraser|notebook
9592,2024-04-16 18:41:41,12,casual_reader,office,planner|pen
9593,2024-06-06 11:39:08,12,casual_reader,notes,sticky_notes|pen|notebook
9594,2024-10-28 19:53:55,11,student,journaling,diary|pen
9595,2024-07-11 20:59:54,5,casual_reader,journaling,diary|pen|bookmark
9596,2024-08-29 14:38:49,5,office_worker,gift,novel|bookmark|gift_wrap
9597,2024-12-26 17:45:11,2,casual_reader,notes,sticky_notes|pen|notebook
9598,2024-04-04 06:24:04,4,student,stationery,notebook|pen|highlighter|book
9599,2024-06-05 02:55:39,9,office_worker,journaling,diary|pen
9600,2024-03-18 11:19:33,1,student,notes,sticky_notes|pen|notebook
9601,2024-11-18 07:29:51,7,casual_reader,books,book|bookmark
9602,2024-04-29 12:35:09,1,student,school,pencil|eraser|notebook
9603,2024-03-10 23:47:41,5,casual_reader,reading,novel|book
9604,2024-12-12 03:44:48,4,student,stationery,notebook|pen|highlighter
9605,2024-10-02 18:01:39,3,casual_reader,mixed,book|notebook|pen|eraser
9606,2024-11-08 21:13:51,11,student,gift,novel|bookmark|gift_wrap
9607,2024-09-09 08:33:20,8,student,books,book|bookmark|eraser
9608,2024-05-17 22:54:38,8,student,study_set,textbook|notebook|highlighter
9609,2024-05-05 13:40:56,5,office_worker,school,pencil|eraser|notebook
9610,2024-08-18 16:57:25,11,casual_reader,reading,novel|book
9611,2024-07-01 16:40:45,7,casual_reader,journaling,diary|pen
9612,2024-07-21 00:28:06,1,office_worker,books,book|bookmark
9613,2024-09-03 02:00:46,1,student,office,planner|pen|book
9614,2024-02-18 16:29:46,9,office_worker,notes,sticky_notes|pen|notebook
9615,2024-05-11 19:47:37,3,office_worker,journaling,diary|pen|bookmark|highlighter
9616,2024-11-17 21:51:38,9,office_worker,office,planner|pen
9617,2024-01-20 18:01:23,1,office_worker,reading,novel|book
9618,2024-12-29 02:29:29,6,student,journaling,diary|pen
9619,2024-03-05 20:06:39,2,office_worker,notes,sticky_notes|pen|notebook|eraser
9620,2024-03-07 17:59:28,9,casual_reader,school,pencil|eraser|notebook
9621,2024-07-06 16:47:03,8,student,notes,sticky_notes|pen|notebook
9622,2024-08-25 20:47:13,9,student,office,planner|pen
9623,2024-04-16 19:41:47,10,student,school,pencil|eraser|notebook|sticky_notes
9624,2024-03-30 16:52:57,10,office_worker,study_set,textbook|notebook|highlighter
9625,2024-07-15 12:18:58,6,student,mixed,book|notebook|pen|bookmark
9626,2024-10-26 21:56:08,8,student,notes,sticky_notes|pen|notebook
9627,2024-12-12 01:39:00,4,student,mixed,book|notebook|pen
9628,2024-01-20 20:36:00,3,student,office,planner|pen
9629,2024-06-16 01:02:37,2,office_worker,study_set,textbook|notebook|highlighter|bookmark
9630,2024-07-22 05:20:28,10,casual_reader,school,pencil|eraser|notebook
9631,2024-04-08 09:06:41,12,office_worker,school,pencil|eraser|notebook
9632,2024-12-13 06:43:58,7,student,journaling,diary|pen
9633,2024-12-17 05:40:26,12,student,journaling,diary|pen
9634,2024-06-16 04:55:37,6,casual_reader,reading,novel|book
9635,2024-08-01 22:01:17,2,casual_reader,office,planner|pen
9636,2024-04-06 10:27:40,11,student,school,pencil|eraser|notebook|highlighter
9637,2024-05-22 12:17:48,2,student,gift,novel|bookmark|gift_wrap
9638,2024-02-26 17:42:04,8,student,school,pencil|eraser|notebook
9639,2024-01-11 18:42:47,2,student,study_set,textbook|notebook|highlighter
9640,2024-09-02 23:17:53,7,student,gift,novel|bookmark|gift_wrap
9641,2024-02-22 12:32:44,10,student,stationery,notebook|pen|highlighter
9642,2024-09-14 15:31:28,12,casual_reader,gift,novel|bookmark|gift_wrap
9643,2024-08-12 18:04:54,8,student,notes,sticky_notes|pen|notebook
9644,2024-08-23 23:50:27,10,student,journaling,diary|pen
9645,2024-02-19 06:06:16,7,student,school,pencil|eraser|notebook
9646,2024-02-19 12:41:17,6,office_worker,reading,novel|book
9647,2024-01-16 13:39:31,3,office_worker,books,book|bookmark
9648,2024-11-07 06:36:04,12,office_worker,books,book|bookmark|sticky_notes|highlighter
9649,2024-11-16 06:26:02,7,student,reading,novel|book
9650,2024-04-27 15:07:34,11,student,study_set,textbook|notebook|highlighter
9651,2024-10-20 06:48:25,1,casual_reader,gift,novel|bookmark|gift_wrap
9652,2024-12-08 20:19:40,4,office_worker,books,book|bookmark
9653,2024-10-01 12:19:28,4,student,office,planner|pen
9654,2024-05-13 09:21:51,8,office_worker,notes,sticky_notes|pen|notebook
9655,2024-05-19 10:09:11,6,casual_reader,office,planner|pen|bookmark
9656,2024-08-20 01:29:58,2,casual_reader,notes,sticky_notes|pen|notebook|highlighter
9657,2024-12-05 12:15:05,2,casual_reader,books,book|bookmark
9658,2024-09-18 10:17:23,11,student,notes,sticky_notes|pen|notebook
9659,2024-11-08 01:35:20,10,casual_reader,notes,sticky_notes|pen|notebook
9660,2024-06-19 23:02:23,4,casual_reader,gift,novel|bookmark|gift_wrap
9661,2024-03-29 04:28:03,4,student,gift,novel|bookmark|gift_wrap|highlighter
9662,2024-04-07 05:24:34,11,office_worker,journaling,diary|pen|book
9663,2024-05-07 23:29:08,8,office_worker,office,planner|pen
9664,2024-08-29 07:32:11,12,student,school,pencil|eraser|notebook
9665,2024-07-13 09:53:05,3,office_worker,journaling,diary|pen
9666,2024-09-14 04:40:42,4,student,gift,novel|bookmark|gift_wrap
9667,2024-04-01 20:16:09,9,student,gift,novel|bookmark|gift_wrap
9668,2024-10-08 15:54:34,2,casual_reader,gift,novel|bookmark|gift_wrap
9669,2024-11-28 14:20:41,2,casual_reader,notes,sticky_notes|pen|notebook
9670,2024-11-17 19:09:28,10,student,notes,sticky_notes|pen|notebook|eraser|book
9671,2024-01-11 16:13:07,12,office_worker,mixed,book|notebook|pen|eraser
9672,2024-04-22 20:57:55,2,student,reading,novel|book|bookmark
9673,2024-07-03 08:01:53,8,student,mixed,book|notebook|pen
9674,2024-11-29 00:04:42,4,office_worker,study_set,textbook|notebook|highlighter|bookmark|sticky_notes
9675,2024-09-07 02:25:58,8,student,notes,sticky_notes|pen|notebook
9676,2024-11-02 18:09:22,11,student,study_set,textbook|notebook|highlighter
9677,2024-01-02 15:41:23,11,student,journaling,diary|pen
9678,2024-06-13 14:40:07,2,student,stationery,notebook|pen|highlighter
